filename,width,height,class,xmin,ymin,xmax,ymax
four_263.jpg,640,480,4,124,327,327,480
four_264.jpg,640,480,4,123,245,311,480
four_265.jpg,640,480,4,0,108,305,480
four_266.jpg,640,480,4,134,294,363,480
four_267.jpg,640,480,4,20,237,224,480
four_268.jpg,640,480,4,32,194,264,480
four_269.jpg,640,480,4,104,220,304,480
four_270.jpg,640,480,4,112,274,291,480
four_271.jpg,640,480,4,115,288,304,480
four_272.jpg,640,480,4,109,272,309,480
four_273.jpg,640,480,4,118,275,296,480
four_274.jpg,640,480,4,131,279,336,480
four_275.jpg,640,480,4,32,256,295,480
four_276.jpg,640,480,4,80,277,336,480
four_277.jpg,640,480,4,144,330,363,480
four_278.jpg,640,480,4,141,304,392,480
four_279.jpg,640,480,4,149,344,400,480
four_280.jpg,640,480,4,75,203,251,480
four_281.jpg,640,480,4,109,230,267,480
four_282.jpg,640,480,4,114,256,320,480
four_283.jpg,640,480,4,128,266,391,480
four_284.jpg,640,480,4,123,252,333,480
four_285.jpg,640,480,4,134,336,336,480
four_286.jpg,640,480,4,28,199,226,480
four_287.jpg,640,480,4,48,276,305,480
four_288.jpg,640,480,4,122,262,298,480
four_289.jpg,640,480,4,0,192,348,480
four_290.jpg,640,480,4,102,297,262,480
four_291.jpg,640,480,4,142,304,397,480
four_292.jpg,640,480,4,32,224,244,480
four_293.jpg,640,480,4,0,153,363,480
four_294.jpg,640,480,4,141,331,344,480
four_295.jpg,640,480,4,103,238,301,480
four_296.jpg,640,480,4,112,246,300,480
four_297.jpg,640,480,4,130,314,345,480
four_298.jpg,640,480,4,0,149,381,480
four_299.jpg,640,480,4,141,336,364,480
four_300.jpg,640,480,4,121,241,379,480
four_301.jpg,640,480,4,201,176,515,480
four_302.jpg,640,480,4,257,208,506,480
four_303.jpg,640,480,4,190,212,493,480
four_304.jpg,640,480,4,224,175,506,480
four_305.jpg,640,480,4,316,194,492,480
four_306.jpg,640,480,4,224,145,516,480
four_307.jpg,640,480,4,213,198,492,480
four_308.jpg,640,480,4,163,244,516,480
four_309.jpg,640,480,4,192,238,516,480
four_310.jpg,640,480,4,320,217,491,480
four_311.jpg,640,480,4,195,202,512,480
four_312.jpg,640,480,4,192,158,512,480
four_313.jpg,640,480,4,199,271,491,480
four_314.jpg,640,480,4,215,179,498,480
four_315.jpg,640,480,4,224,153,505,480
four_316.jpg,640,480,4,158,208,526,480
four_317.jpg,640,480,4,256,222,525,480
four_318.jpg,640,480,4,217,180,493,480
four_319.jpg,640,480,4,189,135,531,480
four_320.jpg,640,480,4,220,232,492,480
four_321.jpg,640,480,4,144,284,503,480
four_322.jpg,640,480,4,258,163,517,480
four_323.jpg,640,480,4,159,301,515,480
four_324.jpg,640,480,4,257,152,492,480
four_325.jpg,640,480,4,244,208,492,480
four_326.jpg,640,480,4,308,165,507,480
four_327.jpg,640,480,4,190,240,496,480
four_328.jpg,640,480,4,298,157,507,480
four_329.jpg,640,480,4,288,154,492,480
four_330.jpg,640,480,4,166,240,492,480
four_331.jpg,640,480,4,288,166,505,480
four_332.jpg,640,480,4,304,181,493,480
four_333.jpg,640,480,4,153,182,526,480
four_334.jpg,640,480,4,223,250,496,480
four_335.jpg,640,480,4,224,223,515,480
four_336.jpg,640,480,4,184,100,537,480
four_337.jpg,640,480,4,225,252,491,480
four_338.jpg,640,480,4,301,163,493,480
four_339.jpg,640,480,4,226,232,525,480
four_340.jpg,640,480,4,154,102,541,480
four_341.jpg,640,480,4,265,63,516,480
four_342.jpg,640,480,4,204,230,503,480
four_343.jpg,640,480,4,146,270,493,480
four_344.jpg,640,480,4,194,170,515,480
four_345.jpg,640,480,4,223,130,510,480
four_346.jpg,640,480,4,288,145,493,480
four_347.jpg,640,480,4,224,37,535,480
four_348.jpg,640,480,4,192,175,526,480
four_349.jpg,640,480,4,200,278,525,480
four_350.jpg,640,480,4,227,270,527,480
four_351.jpg,640,480,4,257,50,524,480
four_352.jpg,640,480,4,219,181,496,480
four_353.jpg,640,480,4,288,163,502,480
four_354.jpg,640,480,4,221,225,496,480
four_355.jpg,640,480,4,170,70,540,480
four_356.jpg,640,480,4,143,134,544,480
four_357.jpg,640,480,4,186,286,515,480
four_358.jpg,640,480,4,233,78,528,480
four_359.jpg,640,480,4,171,224,502,480
four_360.jpg,640,480,4,308,226,539,480
four_361.jpg,640,480,4,216,284,503,480
four_362.jpg,640,480,4,271,173,492,480
four_363.jpg,640,480,4,227,238,503,480
four_364.jpg,640,480,4,272,136,493,480
four_365.jpg,640,480,4,253,96,512,480
four_366.jpg,640,480,4,246,0,508,480
four_367.jpg,640,480,4,238,162,515,480
four_368.jpg,640,480,4,188,208,496,480
four_369.jpg,640,480,4,234,173,492,480
four_370.jpg,640,480,4,274,133,528,480
four_371.jpg,640,480,4,210,105,528,480
four_372.jpg,640,480,4,192,171,516,480
four_373.jpg,640,480,4,224,244,493,480
four_374.jpg,640,480,4,320,192,504,480
four_375.jpg,640,480,4,224,192,526,480
four_376.jpg,640,480,4,247,76,505,480
four_377.jpg,640,480,4,270,192,516,480
four_378.jpg,640,480,4,247,158,504,480
four_379.jpg,640,480,4,288,144,516,480
four_380.jpg,640,480,4,254,220,496,480
four_381.jpg,640,480,4,218,176,493,480
four_382.jpg,640,480,4,206,197,492,480
four_383.jpg,640,480,4,288,210,499,480
four_384.jpg,640,480,4,176,295,525,480
four_385.jpg,640,480,4,212,274,493,480
four_386.jpg,640,480,4,233,153,505,480
four_387.jpg,640,480,4,173,272,491,480
four_388.jpg,640,480,4,288,192,533,480
four_389.jpg,640,480,4,172,34,540,480
four_390.jpg,640,480,4,256,161,495,480
four_391.jpg,640,480,4,204,182,505,480
four_392.jpg,640,480,4,192,276,493,480
four_393.jpg,640,480,4,252,133,503,480
four_394.jpg,640,480,4,160,245,525,480
four_395.jpg,640,480,4,208,196,493,480
four_396.jpg,640,480,4,179,288,528,480
four_397.jpg,640,480,4,192,256,492,480
four_398.jpg,640,480,4,224,116,520,480
four_399.jpg,640,480,4,263,52,514,480
four_400.jpg,640,480,4,224,190,505,480
one_401.jpg,640,480,1,0,158,332,480
one_402.jpg,640,480,1,35,254,261,480
one_403.jpg,640,480,1,112,245,292,480
one_404.jpg,640,480,1,110,272,315,480
one_405.jpg,640,480,1,81,176,264,480
one_406.jpg,640,480,1,109,252,298,480
one_407.jpg,640,480,1,96,208,272,480
one_408.jpg,640,480,1,0,0,293,480
one_409.jpg,640,480,1,0,152,326,480
one_410.jpg,640,480,1,97,238,338,480
one_411.jpg,640,480,1,96,288,357,480
one_412.jpg,640,480,1,96,313,316,480
one_413.jpg,640,480,1,114,303,356,480
one_414.jpg,640,480,1,96,220,263,480
one_415.jpg,640,480,1,96,306,384,480
one_416.jpg,640,480,1,96,284,327,480
one_417.jpg,640,480,1,60,272,259,480
one_418.jpg,640,480,1,96,234,266,480
one_419.jpg,640,480,1,96,194,282,480
one_420.jpg,640,480,1,0,189,329,480
one_421.jpg,640,480,1,97,251,350,480
one_422.jpg,640,480,1,53,206,290,480
one_423.jpg,640,480,1,96,194,293,480
one_424.jpg,640,480,1,96,218,272,480
one_425.jpg,640,480,1,112,307,343,480
one_426.jpg,640,480,1,101,316,323,480
one_427.jpg,640,480,1,112,276,322,480
one_428.jpg,640,480,1,19,240,236,480
one_429.jpg,640,480,1,96,246,327,480
one_430.jpg,640,480,1,97,290,357,480
one_431.jpg,640,480,1,96,320,326,480
one_432.jpg,640,480,1,103,199,313,480
one_433.jpg,640,480,1,0,147,288,480
one_434.jpg,640,480,1,112,272,342,480
one_435.jpg,640,480,1,114,311,332,480
one_436.jpg,640,480,1,61,224,292,480
one_437.jpg,640,480,1,84,226,322,480
one_438.jpg,640,480,1,24,282,253,480
one_439.jpg,640,480,1,78,212,226,480
one_440.jpg,640,480,1,100,232,336,480
one_441.jpg,640,480,1,96,266,336,480
one_442.jpg,640,480,1,53,252,311,480
one_443.jpg,640,480,1,96,203,288,480
one_444.jpg,640,480,1,96,211,273,480
one_445.jpg,640,480,1,96,213,284,480
one_446.jpg,640,480,1,60,179,247,480
one_447.jpg,640,480,1,99,271,361,480
one_448.jpg,640,480,1,96,183,290,480
one_449.jpg,640,480,1,112,322,384,480
one_450.jpg,640,480,1,96,360,400,480
one_451.jpg,640,480,1,96,334,345,480
one_452.jpg,640,480,1,57,205,272,480
one_453.jpg,640,480,1,112,309,343,480
one_454.jpg,640,480,1,96,254,265,480
one_455.jpg,640,480,1,64,272,302,480
one_456.jpg,640,480,1,55,224,320,480
one_457.jpg,640,480,1,96,337,396,480
one_458.jpg,640,480,1,0,96,298,480
one_459.jpg,640,480,1,49,272,377,480
one_460.jpg,640,480,1,99,282,359,480
one_461.jpg,640,480,1,96,244,261,480
one_462.jpg,640,480,1,64,211,256,480
one_463.jpg,640,480,1,0,126,320,480
one_464.jpg,640,480,1,112,332,401,480
one_465.jpg,640,480,1,96,341,384,480
one_466.jpg,640,480,1,96,218,304,480
one_467.jpg,640,480,1,93,192,280,480
one_468.jpg,640,480,1,95,205,272,480
one_469.jpg,640,480,1,96,278,316,480
one_470.jpg,640,480,1,83,224,231,480
one_471.jpg,640,480,1,0,151,341,480
one_472.jpg,640,480,1,28,201,249,480
one_473.jpg,640,480,1,52,226,299,480
one_474.jpg,640,480,1,96,206,273,480
one_475.jpg,640,480,1,0,162,294,480
one_476.jpg,640,480,1,109,235,306,480
one_477.jpg,640,480,1,100,278,304,480
one_478.jpg,640,480,1,96,200,304,480
one_479.jpg,640,480,1,12,190,339,480
one_480.jpg,640,480,1,55,274,320,480
one_481.jpg,640,480,1,0,187,320,480
one_482.jpg,640,480,1,114,310,352,480
one_483.jpg,640,480,1,50,285,294,480
one_484.jpg,640,480,1,101,352,370,480
one_485.jpg,640,480,1,80,288,352,480
one_486.jpg,640,480,1,53,270,314,480
one_487.jpg,640,480,1,112,278,320,480
one_488.jpg,640,480,1,0,154,322,480
one_489.jpg,640,480,1,104,262,300,480
one_490.jpg,640,480,1,85,264,220,480
one_491.jpg,640,480,1,0,167,302,480
one_492.jpg,640,480,1,0,160,312,480
one_493.jpg,640,480,1,59,256,362,480
one_494.jpg,640,480,1,80,183,261,480
one_495.jpg,640,480,1,112,262,332,480
one_496.jpg,640,480,1,41,201,269,480
one_497.jpg,640,480,1,0,123,320,480
one_498.jpg,640,480,1,96,215,304,480
one_499.jpg,640,480,1,53,208,314,480
one_500.jpg,640,480,1,60,206,316,480
one_501.jpg,640,480,1,224,110,518,480
one_502.jpg,640,480,1,245,84,512,480
one_503.jpg,640,480,1,272,151,507,480
one_504.jpg,640,480,1,300,128,506,480
one_505.jpg,640,480,1,288,166,515,480
one_506.jpg,640,480,1,244,179,507,480
one_507.jpg,640,480,1,192,171,506,480
one_508.jpg,640,480,1,162,204,506,480
one_509.jpg,640,480,1,275,148,534,480
one_510.jpg,640,480,1,211,155,515,480
one_511.jpg,640,480,1,241,143,517,480
one_512.jpg,640,480,1,251,228,522,480
one_513.jpg,640,480,1,252,118,520,480
one_514.jpg,640,480,1,169,208,532,480
one_515.jpg,640,480,1,256,122,533,480
one_516.jpg,640,480,1,226,144,535,480
one_517.jpg,640,480,1,185,220,521,480
one_518.jpg,640,480,1,250,137,541,480
one_519.jpg,640,480,1,272,112,512,480
one_520.jpg,640,480,1,224,37,534,480
one_521.jpg,640,480,1,327,224,514,480
one_522.jpg,640,480,1,235,138,522,480
one_523.jpg,640,480,1,280,224,535,480
one_524.jpg,640,480,1,208,216,520,480
one_525.jpg,640,480,1,231,260,520,480
one_526.jpg,640,480,1,210,155,508,480
one_527.jpg,640,480,1,175,214,508,480
one_528.jpg,640,480,1,248,217,515,480
one_529.jpg,640,480,1,249,64,516,480
one_530.jpg,640,480,1,225,197,539,480
one_531.jpg,640,480,1,226,236,540,480
one_532.jpg,640,480,1,193,193,507,480
one_533.jpg,640,480,1,248,127,506,480
one_534.jpg,640,480,1,240,124,507,480
one_535.jpg,640,480,1,217,272,533,480
one_536.jpg,640,480,1,208,66,536,480
one_537.jpg,640,480,1,278,161,517,480
one_538.jpg,640,480,1,207,167,533,480
one_539.jpg,640,480,1,215,154,512,480
one_540.jpg,640,480,1,178,228,507,480
one_541.jpg,640,480,1,272,142,530,480
one_542.jpg,640,480,1,286,199,507,480
one_543.jpg,640,480,1,177,191,513,480
one_544.jpg,640,480,1,160,301,533,480
one_545.jpg,640,480,1,327,194,508,480
one_546.jpg,640,480,1,189,107,544,480
one_547.jpg,640,480,1,319,156,515,480
one_548.jpg,640,480,1,178,138,544,480
one_549.jpg,640,480,1,219,220,523,480
one_550.jpg,640,480,1,191,214,539,480
one_551.jpg,640,480,1,189,220,519,480
one_552.jpg,640,480,1,192,290,537,480
one_553.jpg,640,480,1,281,150,515,480
one_554.jpg,640,480,1,240,147,522,480
one_555.jpg,640,480,1,268,145,520,480
one_556.jpg,640,480,1,207,262,518,480
one_557.jpg,640,480,1,187,284,531,480
one_558.jpg,640,480,1,206,159,540,480
one_559.jpg,640,480,1,208,149,517,480
one_560.jpg,640,480,1,224,273,544,480
one_561.jpg,640,480,1,158,241,538,480
one_562.jpg,640,480,1,322,169,507,480
one_563.jpg,640,480,1,192,240,506,480
one_564.jpg,640,480,1,288,190,515,480
one_565.jpg,640,480,1,226,218,518,480
one_566.jpg,640,480,1,179,265,520,480
one_567.jpg,640,480,1,211,220,516,480
one_568.jpg,640,480,1,262,132,509,480
one_569.jpg,640,480,1,333,204,516,480
one_570.jpg,640,480,1,307,204,542,480
one_571.jpg,640,480,1,208,177,519,480
one_572.jpg,640,480,1,217,191,533,480
one_573.jpg,640,480,1,312,178,543,480
one_574.jpg,640,480,1,284,178,509,480
one_575.jpg,640,480,1,271,183,533,480
one_576.jpg,640,480,1,298,141,540,480
one_577.jpg,640,480,1,176,242,506,480
one_578.jpg,640,480,1,208,254,507,480
one_579.jpg,640,480,1,245,144,515,480
one_580.jpg,640,480,1,229,164,506,480
one_581.jpg,640,480,1,196,72,541,480
one_582.jpg,640,480,1,207,39,541,480
one_583.jpg,640,480,1,256,194,512,480
one_584.jpg,640,480,1,288,196,535,480
one_585.jpg,640,480,1,258,200,524,480
one_586.jpg,640,480,1,199,168,533,480
one_587.jpg,640,480,1,295,120,534,480
one_588.jpg,640,480,1,173,249,531,480
one_589.jpg,640,480,1,200,233,532,480
one_590.jpg,640,480,1,282,124,540,480
one_591.jpg,640,480,1,176,210,515,480
one_592.jpg,640,480,1,160,202,506,480
one_593.jpg,640,480,1,314,148,507,480
one_594.jpg,640,480,1,292,214,514,480
one_595.jpg,640,480,1,215,104,528,480
one_596.jpg,640,480,1,256,222,532,480
one_597.jpg,640,480,1,194,254,538,480
one_598.jpg,640,480,1,246,0,507,480
one_599.jpg,640,480,1,208,195,515,480
one_600.jpg,640,480,1,288,169,537,480
three_601.jpg,640,480,3,51,196,320,480
three_602.jpg,640,480,3,112,256,367,480
three_603.jpg,640,480,3,137,324,384,480
three_604.jpg,640,480,3,125,304,356,480
three_605.jpg,640,480,3,94,247,336,480
three_606.jpg,640,480,3,11,192,272,480
three_607.jpg,640,480,3,0,158,358,480
three_608.jpg,640,480,3,124,264,384,480
three_609.jpg,640,480,3,106,281,328,480
three_610.jpg,640,480,3,48,241,274,480
three_611.jpg,640,480,3,115,313,405,480
three_612.jpg,640,480,3,123,262,379,480
three_613.jpg,640,480,3,125,334,340,480
three_614.jpg,640,480,3,96,200,330,480
three_615.jpg,640,480,3,0,189,247,480
three_616.jpg,640,480,3,0,57,284,480
three_617.jpg,640,480,3,51,272,379,480
three_618.jpg,640,480,3,95,247,298,480
three_619.jpg,640,480,3,48,234,229,480
three_620.jpg,640,480,3,35,251,309,480
three_621.jpg,640,480,3,39,192,294,480
three_622.jpg,640,480,3,111,256,371,480
three_623.jpg,640,480,3,100,237,337,480
three_624.jpg,640,480,3,0,41,270,480
three_625.jpg,640,480,3,41,245,309,480
three_626.jpg,640,480,3,44,196,320,480
three_627.jpg,640,480,3,0,65,292,480
three_628.jpg,640,480,3,117,310,414,480
three_629.jpg,640,480,3,95,254,376,480
three_630.jpg,640,480,3,48,221,320,480
three_631.jpg,640,480,3,128,337,326,480
three_632.jpg,640,480,3,70,195,324,480
three_633.jpg,640,480,3,116,326,320,480
three_634.jpg,640,480,3,0,77,324,480
